course_no,course_name,dept_code,dept_name,completion_type_code,completion_type,first_year,first_term,latest_year,latest_term,section_count
TEA6017,체육교과교재연구및지도,H0003587,체육학과,742,교직전공,2024,1,2024,1,1
TEA6017,체육교과교재연구및지도,H0004708,스포츠사이언스전공,742,교직전공,2025,1,2026,1,2
TEA6020,관광교과교재연구및지도,H0002839,관광학부,742,교직전공,2024,1,2026,1,3
TEA6021,외국어교과교재연구및지도,H0002800,영어영문학과,742,교직전공,2024,1,2026,1,4
TEA6021,외국어교과교재연구및지도,H0002809,중어중문학과,742,교직전공,2024,1,2026,1,3
TEA6022,과학교과교재연구및지도,H0003561,물리학과,742,교직전공,2025,1,2025,1,1
TOU1011,관광론,H0002839,관광학부,727,전공기초(필수),2024,1,2026,1,4
TOU1012,관광개발의이해,H0002839,관광학부,727,전공기초(필수),2024,2,2026,2,4
TOU1013,레저학의이해,H0002839,관광학부,727,전공기초(필수),2024,2,2026,2,3
TOU1017,지속가능한관광론,H0002839,관광학부,721,전공핵심,2024,1,2026,1,3
TOU1019,관광지리의이해,H0002839,관광학부,727,전공기초(필수),2024,2,2026,2,4
TOU1020,문화관광경영,H0002839,관광학부,727,전공기초(필수),2024,1,2026,1,4
TOU1021,신융합관광의이해,H0002839,관광학부,727,전공기초(필수),2024,1,2026,1,5
TOU1022,호텔의이해,H0002839,관광학부,727,전공기초(필수),2024,2,2026,2,3
TOU1023,국제관광행동론,H0002839,관광학부,727,전공기초(필수),2025,2,2026,2,2
TOU2012,관광계획및개발론,H0002839,관광학부,721,전공핵심,2024,1,2026,2,2
TOU2023,관광영어1,H0002839,관광학부,721,전공핵심,2024,2,2026,2,3
TOU2024,관광영어2,H0002839,관광학부,722,전공심화,2024,1,2026,1,3
TOU2029,푸드(F&B)컨텐츠와융합비즈니스,H0002839,관광학부,721,전공핵심,2024,2,2026,2,3
TOU2037,관광자원총론,H0002839,관광학부,721,전공핵심,2024,2,2026,2,3
TOU2043,서비스산업이슈세미나,H0002839,관광학부,721,전공핵심,2024,1,2026,1,3
TOU2044,여행관광행복론,H0002839,관광학부,722,전공심화,2025,2,2026,2,2
TOU3005,관광정책론,H0002839,관광학부,727,전공기초(필수),2024,2,2024,2,1
TOU3016,관광통계학,H0002839,관광학부,722,전공심화,2024,1,2026,1,3
TOU3040,레저관광심리학,H0002839,관광학부,721,전공핵심,2024,1,2026,1,3
TOU3042,관광경제학,H0002839,관광학부,721,전공핵심,2025,2,2026,2,2
TOU3055,축제이벤트론,H0002839,관광학부,721,전공핵심,2024,1,2026,1,3
TOU3069,관광정보경영,H0002839,관광학부,722,전공심화,2024,2,2026,2,3
TOU3071,한국관광사,H0002839,관광학부,722,전공심화,2024,1,2026,1,3
TOU3072,관광정책사례분석,H0002839,관광학부,721,전공핵심,2024,1,2024,1,1
TOU3073,호텔·관광마케팅론,H0002839,관광학부,721,전공핵심,2024,1,2026,1,3
TOU3075,지속가능한항공경영론,H0002839,관광학부,721,전공핵심,2024,1,2026,1,3
TOU3077,호텔·관광사례및트렌드분석,H0002839,관광학부,722,전공심화,2024,2,2026,2,3
TOU3080,미래관광과여행산업,H0002839,관광학부,722,전공심화,2024,1,2025,1,2
TOU3081,글로벌서비스론,H0002839,관광학부,722,전공심화,2024,2,2026,2,3
TOU3082,관광수익관리,H0002839,관광학부,721,전공핵심,2025,2,2026,2,2
TOU3083,디지털트랜스포메이션과관광혁신창업,H0002839,관광학부,722,전공심화,2024,1,2025,1,3
TOU4047,축제이벤트기획프로젝트,H0002839,관광학부,722,전공심화,2024,2,2026,2,3
TOU4059,컨벤션전시기획캡스톤디자인,H0002839,관광학부,722,전공심화,2024,2,2024,2,1
TOU4060,문화관광전략,H0002839,관광학부,721,전공핵심,2024,1,2026,1,3
TOU4061,호텔·관광리더십,H0002839,관광학부,722,전공심화,2024,1,2026,1,3
TOU4062,서비스문제해결방법론,H0002839,관광학부,722,전공심화,2024,1,2026,1,3
TOU4063,글로벌커뮤니케이션론,H0002839,관광학부,722,전공심화,2024,2,2026,2,3
TOU4065,관광정책과전략기획,H0002839,관광학부,722,전공심화,2026,1,2026,1,1
TRE2001,교통공학,H0002570,도시공학과,722,전공심화,2024,2,2026,2,3
TRE3003,교통계획,H0002570,도시공학과,722,전공심화,2024,1,2026,1,3
TXE3016,유기광학분자설계,H0002525,유기나노공학과,722,전공심화,2024,1,2025,1,2
TXE4019,재료유변학,H0002525,유기나노공학과,722,전공심화,2024,2,2026,2,3
URE1002,도시와인간,H0002570,도시공학과,721,전공핵심,2024,1,2026,1,3
URE1007,도시와디자인,H0002570,도시공학과,721,전공핵심,2024,2,2026,2,9
URE2006,도시계획개론,H0002570,도시공학과,721,전공핵심,2024,1,2026,1,4
URE2008,GIS와도시공간분석,H0002570,도시공학과,721,전공핵심,2024,1,2026,1,3
URE3006,토지이용,H0002570,도시공학과,721,전공핵심,2024,2,2026,2,3
URE3011,도시설계1,H0002570,도시공학과,721,전공핵심,2024,1,2026,1,9
URE3012,도시설계2,H0002570,도시공학과,721,전공핵심,2024,2,2026,2,9
URE3018,컴퓨터응용도시설계,H0002570,도시공학과,721,전공핵심,2024,2,2026,2,3
URE3021,데이터기반도시설계,H0002570,도시공학과,721,전공핵심,2024,1,2026,1,3
URE3022,인공지능기반도시설계,H0002570,도시공학과,722,전공심화,2024,2,2026,2,3
URE3029,도시계량분석,H0002570,도시공학과,721,전공핵심,2025,2,2026,2,2
URE3030,도시빅데이터분석,H0002570,도시공학과,722,전공심화,2026,1,2026,1,1
URE3055,도시계획사,H0002570,도시공학과,722,전공심화,2024,2,2026,2,3
URE4006,조경이론및설계,H0002886,건축학부,722,전공심화,2024,2,2026,2,3
URE4008,도시공학종합설계1(URIP),H0002570,도시공학과,721,전공핵심,2024,1,2026,1,9
URE4009,도시공학종합설계2(URIP),H0002570,도시공학과,721,전공핵심,2024,2,2026,2,9
URE4010,도시설계론,H0002570,도시공학과,722,전공심화,2024,1,2026,1,3
URE4010,도시설계론,H0002886,건축학부,722,전공심화,2024,2,2026,2,3
URE4022,부동산개발및마케팅분석,H0002570,도시공학과,722,전공심화,2025,2,2026,2,2
URE4024,도시개발및도시재생,H0002570,도시공학과,722,전공심화,2024,2,2024,2,1
URE4030,부동산금융및투자,H0002570,도시공학과,722,전공심화,2024,1,2026,1,3
URE4031,도시및부동산경제,H0002570,도시공학과,722,전공심화,2024,1,2025,1,2
URE4032,부동산평가및자산관리,H0002570,도시공학과,722,전공심화,2024,2,2025,2,2
URE4033,도시및부동산법규,H0002570,도시공학과,722,전공심화,2024,1,2026,1,2
VEN1001,현대사회와마케팅,H0004360,글로벌 CEO 창업 융합전공,721,전공핵심,2024,1,2026,2,6
VEN2001,창업기초:창업과기업가정신,H0002256,서울 대학,711,핵심교양,2024,1,2026,2,6
VEN2001,창업기초:창업과기업가정신,H0002256,서울 대학,721,전공핵심,2024,1,2026,1,6
VEN2002,창업실습:실전창업워크숍1,H0002256,서울 대학,711,핵심교양,2024,1,2026,1,5
VEN2002,창업실습:실전창업워크숍1,H0002256,서울 대학,721,전공핵심,2024,1,2026,1,6
VEN2003,창업심화:스타트업 A to Z,H0002256,서울 대학,711,핵심교양,2024,1,2025,1,2
VEN2003,창업심화:스타트업 A to Z,H0002256,서울 대학,721,전공핵심,2024,1,2025,1,4
VEN2005,창업기초:디자인씽킹,H0002256,서울 대학,711,핵심교양,2024,2,2026,2,3
VEN2005,창업기초:디자인씽킹,H0002256,서울 대학,721,전공핵심,2024,2,2026,2,5
VEN2005,창업기초:디자인씽킹,H0003878,창업융합전공,721,전공핵심,2026,2,2026,2,1
VEN2009,창업기초:스타트업기업가정신의이해와사례,H0002256,서울 대학,711,핵심교양,2024,1,2026,2,6
VEN2009,창업기초:스타트업기업가정신의이해와사례,H0002256,서울 대학,722,전공심화,2024,2,2026,2,5
VEN2009,창업기초:스타트업기업가정신의이해와사례,H0003878,창업융합전공,722,전공심화,2026,2,2026,2,1
VEN2014,창업기초:사회적기업가정신액션러닝,H0002256,서울 대학,711,핵심교양,2024,1,2026,1,5
VEN2014,창업기초:사회적기업가정신액션러닝,H0002256,서울 대학,721,전공핵심,2024,1,2026,1,7
VEN2016,레드라이언을위한씽씽스타트업2,H0004360,글로벌 CEO 창업 융합전공,721,전공핵심,2024,1,2024,1,1
VEN2017,창업기초:사업기회의발견,H0002256,서울 대학,711,핵심교양,2024,1,2026,1,3
VEN2017,창업기초:사업기회의발견,H0002256,서울 대학,721,전공핵심,2024,1,2026,1,6
VEN2018,창업심화:스타트업마케팅,H0002256,서울 대학,711,핵심교양,2024,1,2026,1,3
VEN2018,창업심화:스타트업마케팅,H0002256,서울 대학,721,전공핵심,2024,1,2026,1,6
VEN2019,한국문화와한류,H0004360,글로벌 CEO 창업 융합전공,721,전공핵심,2024,1,2026,2,12
VEN2020,소비자행동과콘텐츠제작,H0004360,글로벌 CEO 창업 융합전공,721,전공핵심,2024,1,2026,2,6
VEN2021,세상을바꾸는스타트업이야기,H0002256,서울 대학,711,핵심교양,2024,1,2024,1,1
VEN2021,세상을바꾸는스타트업이야기,H0002256,서울 대학,721,전공핵심,2024,1,2024,1,1
VEN2022,과학기술혁명,H0004360,글로벌 CEO 창업 융합전공,721,전공핵심,2024,2,2026,2,5
VEN2023,사회혁신과UN지속가능개발목표,H0004360,글로벌 CEO 창업 융합전공,721,전공핵심,2024,2,2025,1,2
VEN2024,Cultural Industry and Data Analysis,H0004360,글로벌 CEO 창업 융합전공,721,전공핵심,2024,2,2026,2,5
VEN2025,Media Communication in Korea,H0004360,글로벌 CEO 창업 융합전공,721,전공핵심,2024,2,2026,2,5
VEN2026,Platform Revolution and Culture Industry,H0004360,글로벌 CEO 창업 융합전공,721,전공핵심,2024,2,2026,2,5
VEN2027,Understanding K-Pop Industry,H0004360,글로벌 CEO 창업 융합전공,721,전공핵심,2024,2,2026,2,5
VEN2028,From Oldboy to Squid Game: Navigating the Korean Cultural Wave,H0004360,글로벌 CEO 창업 융합전공,721,전공핵심,2025,1,2026,2,4
VEN2029,Korean for Beginners,H0004360,글로벌 CEO 창업 융합전공,721,전공핵심,2025,1,2026,2,4
VEN2030,Global Entrepreneurship_Launch your startup,H0004360,글로벌 CEO 창업 융합전공,721,전공핵심,2025,2,2026,2,3
VEN2031,미디어AI크리에이터창업의기초,H0002256,서울 대학,711,핵심교양,2026,1,2026,1,1
VEN2031,미디어AI크리에이터창업의기초,H0002256,서울 대학,722,전공심화,2026,1,2026,1,1
VEN2032,Entrepreneurial Insights & Korean Trends,H0004360,글로벌 CEO 창업 융합전공,721,전공핵심,2026,1,2026,2,2
VEN2033,Modern Stress Psychology,H0004360,글로벌 CEO 창업 융합전공,721,전공핵심,2026,2,2026,2,1
VEN2035,Principles of Chemistry,H0004360,글로벌 CEO 창업 융합전공,721,전공핵심,2026,2,2026,2,1
VEN2036,Introduction to Computer Graphics,H0004360,글로벌 CEO 창업 융합전공,721,전공핵심,2026,2,2026,2,1
VEN3001,창업심화:스타트업법률이슈,H0002256,서울 대학,711,핵심교양,2024,2,2026,2,3
VEN3001,창업심화:스타트업법률이슈,H0002256,서울 대학,721,전공핵심,2024,2,2026,2,5
VEN3001,창업심화:스타트업법률이슈,H0003878,창업융합전공,721,전공핵심,2026,2,2026,2,1
VEN3002,창업심화:스타트업특허,H0002256,서울 대학,711,핵심교양,2024,2,2026,2,3
VEN3002,창업심화:스타트업특허,H0002256,서울 대학,721,전공핵심,2024,2,2026,2,5
VEN3002,창업심화:스타트업특허,H0003878,창업융합전공,721,전공핵심,2026,2,2026,2,1
VEN3005,창업실습:캠퍼스CEO,H0002256,서울 대학,711,핵심교양,2024,2,2026,2,3
VEN3005,창업실습:캠퍼스CEO,H0002256,서울 대학,721,전공핵심,2024,2,2026,2,9
VEN3006,창업실습1,H0002256,서울 대학,711,핵심교양,2024,2,2026,2,3
VEN3006,창업실습1,H0002256,서울 대학,722,전공심화,2024,2,2026,2,6
VEN3007,창업실습2,H0002256,서울 대학,711,핵심교양,2024,1,2026,1,3
VEN3007,창업실습2,H0002256,서울 대학,722,전공심화,2024,1,2026,1,6
VEN3008,창업기초:글로벌스타트업멘토링,H0002256,서울 대학,711,핵심교양,2024,1,2026,1,3
VEN3008,창업기초:글로벌스타트업멘토링,H0002256,서울 대학,722,전공심화,2024,1,2026,1,6
VEN3009,창업심화:스타트업투자유치전략,H0002256,서울 대학,711,핵심교양,2024,2,2026,2,3
VEN3009,창업심화:스타트업투자유치전략,H0002256,서울 대학,721,전공핵심,2024,2,2026,2,4
VEN3009,창업심화:스타트업투자유치전략,H0003878,창업융합전공,721,전공핵심,2026,2,2026,2,1
VEN3011,창업기초:문화예술산업의이해,H0002256,서울 대학,711,핵심교양,2024,2,2026,2,3
VEN3011,창업기초:문화예술산업의이해,H0002256,서울 대학,722,전공심화,2025,2,2025,2,1
VEN3011,창업기초:문화예술산업의이해,H0003878,창업융합전공,722,전공심화,2026,2,2026,2,1
VEN3014,창업실습:스타트랙1,H0002256,서울 대학,711,핵심교양,2024,1,2026,1,3
VEN3014,창업실습:스타트랙1,H0002256,서울 대학,722,전공심화,2024,1,2026,1,6
VEN3015,차이나마케팅,H0004360,글로벌 CEO 창업 융합전공,721,전공핵심,2024,1,2024,1,1
VEN3017,클라우드비즈니스모델,H0002256,서울 대학,711,핵심교양,2024,1,2024,1,1
VEN3017,클라우드비즈니스모델,H0002256,서울 대학,722,전공심화,2024,1,2024,1,1
VEN3018,창업실무:고객데이터분석및활용기초,H0002256,서울 대학,711,핵심교양,2024,1,2024,1,1
VEN3018,창업실무:고객데이터분석및활용기초,H0002256,서울 대학,721,전공핵심,2024,1,2024,1,1
VEN3019,창업실무:쉽게배우는모바일앱개발,H0002256,서울 대학,711,핵심교양,2024,1,2026,1,3
VEN3019,창업실무:쉽게배우는모바일앱개발,H0002256,서울 대학,721,전공핵심,2024,1,2026,1,3
VEN3021,창업실무:금융DT와핀테크SW기초,H0002256,서울 대학,711,핵심교양,2024,2,2024,2,1
VEN3021,창업실무:금융DT와핀테크SW기초,H0002256,서울 대학,721,전공핵심,2024,2,2024,2,1
VEN3022,기초비즈니스통계,H0004360,글로벌 CEO 창업 융합전공,721,전공핵심,2024,1,2026,2,6
VEN3023,비즈니스행동경제학,H0004360,글로벌 CEO 창업 융합전공,722,전공심화,2024,1,2026,2,6
VEN3024,창업가정신과사회적혁신,H0002256,서울 대학,711,핵심교양,2024,2,2026,2,3
VEN3024,창업가정신과사회적혁신,H0002256,서울 대학,722,전공심화,2024,2,2025,2,2
VEN3024,창업가정신과사회적혁신,H0003878,창업융합전공,722,전공심화,2026,2,2026,2,1
VEN3025,창업실무:엔엘코드(No-LowCode)를활용한IT서비스기획,H0002256,서울 대학,711,핵심교양,2024,1,2026,1,3
VEN3025,창업실무:엔엘코드(No-LowCode)를활용한IT서비스기획,H0002256,서울 대학,722,전공심화,2024,1,2026,1,3
VEN4001,창업실습:캡스톤디자인,H0002256,서울 대학,711,핵심교양,2024,1,2025,1,2
VEN4001,창업실습:캡스톤디자인,H0002256,서울 대학,721,전공핵심,2024,1,2025,1,2
VEN4003,블록체인과비즈니스모델,H0002256,서울 대학,711,핵심교양,2024,2,2026,2,4
VEN4003,블록체인과비즈니스모델,H0002256,서울 대학,722,전공심화,2024,2,2025,2,4
VEN4003,블록체인과비즈니스모델,H0003878,창업융합전공,722,전공심화,2026,2,2026,2,1
VEN4005,비즈니스리서치와분석,H0004360,글로벌 CEO 창업 융합전공,722,전공심화,2024,1,2026,2,6
VEN4006,창업심화:스타트업경영전략,H0002256,서울 대학,711,핵심교양,2024,1,2026,1,3
VEN4006,창업심화:스타트업경영전략,H0002256,서울 대학,722,전공심화,2024,1,2026,1,3
VEN4007,창업실습:실전창업워크숍2,H0002256,서울 대학,711,핵심교양,2026,2,2026,2,1
VEN4007,창업실습:실전창업워크숍2,H0003878,창업융합전공,721,전공핵심,2026,2,2026,2,1
VEN6001,스타트업토크콘서트,H0002256,서울 대학,711,핵심교양,2024,1,2026,2,6
VEN6001,스타트업토크콘서트,H0002256,서울 대학,721,전공핵심,2024,1,2026,1,6
VOC1003,성악전공실기1,H0002737,성악과,727,전공기초(필수),2024,1,2026,1,3
VOC1004,성악전공실기2,H0002737,성악과,727,전공기초(필수),2024,2,2026,2,3
VOC1011,딕션1,H0002737,성악과,727,전공기초(필수),2024,1,2026,1,3
VOC1012,피아노실습1,H0002737,성악과,727,전공기초(필수),2024,1,2026,1,3
VOC1013,딕션2,H0002737,성악과,727,전공기초(필수),2024,2,2026,2,3
VOC1014,피아노실습2,H0002737,성악과,721,전공핵심,2024,2,2026,2,3
VOC2059,성악전공실기3,H0002737,성악과,721,전공핵심,2024,1,2026,1,3
VOC2060,성악전공실기4,H0002737,성악과,721,전공핵심,2024,2,2026,2,3
VOC2069,피아노실습3,H0002737,성악과,721,전공핵심,2024,1,2026,1,3
VOC2070,딕션3,H0002737,성악과,722,전공심화,2024,1,2026,1,3
VOC2071,무대예술1,H0002737,성악과,722,전공심화,2024,1,2026,1,3
VOC2072,피아노실습4,H0002737,성악과,721,전공핵심,2024,2,2026,2,3
VOC2073,딕션4,H0002737,성악과,722,전공심화,2024,2,2026,2,3
VOC2074,무대예술2,H0002737,성악과,722,전공심화,2025,2,2026,2,2
VOC3033,성악전공실기5,H0002737,성악과,721,전공핵심,2024,1,2026,1,3
VOC3034,성악전공실기6,H0002737,성악과,721,전공핵심,2024,2,2026,2,3
VOC3052,딕션5,H0002737,성악과,722,전공심화,2024,1,2026,1,3
VOC3053,가곡과앙상블1,H0002737,성악과,722,전공심화,2024,1,2026,1,3
VOC3054,무대예술3,H0002737,성악과,722,전공심화,2024,1,2026,1,3
VOC3055,딕션6,H0002737,성악과,722,전공심화,2024,2,2026,2,3
VOC3056,가곡과앙상블2,H0002737,성악과,722,전공심화,2024,2,2026,2,3
VOC3057,무대예술4,H0002737,성악과,722,전공심화,2024,2,2026,2,3
VOC3058,연주기획과평론1,H0002737,성악과,722,전공심화,2024,1,2026,1,3
VOC3059,연주기획과평론2,H0002737,성악과,722,전공심화,2024,2,2026,2,3
