campus_code,dept_code,dept_name,course_no,course_name,year_term_range,opening_dept,parse_status
H0002256,H0005008,정보공학전공,APS3001,수리최적화,2026/1 ~ 2029/2,정보공학전공,ok
H0002256,H0005240,정보공학전공,APS3001,수리최적화,2026/1 ~ 2029/2,정보공학전공,ok
H0002256,H0005008,정보공학전공,APS3003,디자인혁신경영,2022/1 ~ 2030/2,정보공학전공,ok
H0002256,H0005240,정보공학전공,APS3003,디자인혁신경영,2022/1 ~ 2030/2,정보공학전공,ok
H0002256,H0005008,정보공학전공,APS3009,인간중심디자인,2022/1 ~ 2025/2,정보공학전공,not_found
H0002256,H0005240,정보공학전공,APS3009,인간중심디자인,2022/1 ~ 2025/2,정보공학전공,not_found
H0002256,H0005008,정보공학전공,APS3014,프로세스매니지먼트,2022/1 ~ 2029/2,정보공학전공,ok
H0002256,H0005240,정보공학전공,APS3014,프로세스매니지먼트,2022/1 ~ 2029/2,정보공학전공,ok
H0002256,H0005008,정보공학전공,APS3017,e-비즈니스,2022/1 ~ 2025/2,정보공학전공,ok
H0002256,H0005240,정보공학전공,APS3017,e-비즈니스,2022/1 ~ 2025/2,정보공학전공,ok
H0002256,H0005008,정보공학전공,APS3020,사이버물리시스템(캡스톤디자인),2023/1 ~ 2030/2,정보공학전공,ok
H0002256,H0005240,정보공학전공,APS3020,사이버물리시스템(캡스톤디자인),2023/1 ~ 2030/2,정보공학전공,ok
H0002256,H0005008,정보공학전공,CSE3010,데이터베이스,2022/1 ~ 2025/2,정보공학전공,not_found
H0002256,H0005240,정보공학전공,CSE3010,데이터베이스,2022/1 ~ 2025/2,정보공학전공,not_found
H0002256,H0005008,정보공학전공,CSE4006,소프트웨어공학,2022/1 ~ 2029/2,정보공학전공,ok
H0002256,H0005240,정보공학전공,CSE4006,소프트웨어공학,2022/1 ~ 2029/2,정보공학전공,ok
H0002256,H0005008,정보공학전공,CUL1138,인공지능과기계학습,2023/1 ~ 2028/2,정보공학전공,ok
H0002256,H0005240,정보공학전공,CUL1138,인공지능과기계학습,2023/1 ~ 2028/2,정보공학전공,ok
H0002256,H0005008,정보공학전공,FUT2014,데이터시각화,2022/1 ~ 2029/2,정보공학전공,ok
H0002256,H0005240,정보공학전공,FUT2014,데이터시각화,2022/1 ~ 2029/2,정보공학전공,ok
H0002256,H0005008,정보공학전공,GEN1100,공학도를위한창의적프로그래밍,2023/1 ~ 2028/2,정보공학전공,ok
H0002256,H0005240,정보공학전공,GEN1100,공학도를위한창의적프로그래밍,2023/1 ~ 2028/2,정보공학전공,ok
H0002256,H0005008,정보공학전공,GEN5100,커리어개발Ⅱ:취.창업진로포트폴리오,2022/1 ~ 2029/2,정보공학전공,ok
H0002256,H0005240,정보공학전공,GEN5100,커리어개발Ⅱ:취.창업진로포트폴리오,2022/1 ~ 2029/2,정보공학전공,ok
H0002256,H0005008,정보공학전공,IDC2001,경영학입문,2021/1 ~ 2028/2,정보공학전공,ok
H0002256,H0005240,정보공학전공,IDC2001,경영학입문,2021/1 ~ 2028/2,정보공학전공,ok
H0002256,H0005008,정보공학전공,INE4004,실험계획법,2023/1 ~ 2030/2,정보공학전공,ok
H0002256,H0005240,정보공학전공,INE4004,실험계획법,2023/1 ~ 2030/2,정보공학전공,ok
H0002256,H0005008,정보공학전공,INE5006,데이터마이닝,2022/1 ~ 2029/2,정보공학전공,ok
H0002256,H0005240,정보공학전공,INE5006,데이터마이닝,2022/1 ~ 2029/2,정보공학전공,ok
H0002256,H0005008,정보공학전공,ITC2001,파이썬데이터분석,2021/1 ~ 2028/2,정보공학전공,not_found
H0002256,H0005240,정보공학전공,ITC2001,파이썬데이터분석,2021/1 ~ 2028/2,정보공학전공,not_found
H0002256,H0005008,정보공학전공,ITC2002,디지털기술과경영,2025/1 ~ 2028/2,정보공학전공,not_found
H0002256,H0005240,정보공학전공,ITC2002,디지털기술과경영,2025/1 ~ 2028/2,정보공학전공,not_found
H0002256,H0005008,정보공학전공,ITC2003,데이터구조입문,2021/1 ~ 2028/2,정보공학전공,ok
H0002256,H0005240,정보공학전공,ITC2003,데이터구조입문,2021/1 ~ 2028/2,정보공학전공,ok
H0002256,H0005008,정보공학전공,ITC2005,컴퓨터그래픽스디자인,2021/1 ~ 2024/2,정보공학전공,not_found
H0002256,H0005240,정보공학전공,ITC2005,컴퓨터그래픽스디자인,2021/1 ~ 2024/2,정보공학전공,not_found
H0002256,H0005008,정보공학전공,ITC3009,텍스트마이닝,2022/1 ~ 2029/2,정보공학전공,ok
H0002256,H0005240,정보공학전공,ITC3009,텍스트마이닝,2022/1 ~ 2029/2,정보공학전공,ok
H0002256,H0005008,정보공학전공,ITC3010,모바일앱프로그래밍,2021/1 ~ 2028/2,정보공학전공,not_found
H0002256,H0005240,정보공학전공,ITC3010,모바일앱프로그래밍,2021/1 ~ 2028/2,정보공학전공,not_found
H0002256,H0005008,정보공학전공,ITC3012,UI/UX입문,2022/1 ~ 2025/2,정보공학전공,not_found
H0002256,H0005240,정보공학전공,ITC3012,UI/UX입문,2022/1 ~ 2025/2,정보공학전공,not_found
H0002256,H0005008,정보공학전공,ITC3013,해석가능인공지능,2022/2 ~ 2029/2,정보공학전공,not_found
H0002256,H0005240,정보공학전공,ITC3013,해석가능인공지능,2022/2 ~ 2029/2,정보공학전공,not_found
H0002256,H0005008,정보공학전공,ITC3014,경험서비스디자인,2025/1 ~ 2028/2,정보공학전공,not_found
H0002256,H0005240,정보공학전공,ITC3014,경험서비스디자인,2025/1 ~ 2028/2,정보공학전공,not_found
H0002256,H0005008,정보공학전공,ITC3015,데이터베이스이론과응용,2026/1 ~ 2029/2,정보공학전공,not_found
H0002256,H0005240,정보공학전공,ITC3015,데이터베이스이론과응용,2026/1 ~ 2029/2,정보공학전공,not_found
H0002256,H0005008,정보공학전공,ITC3016,객체지향컴퓨팅,2026/1 ~ 2029/2,정보공학전공,not_found
H0002256,H0005240,정보공학전공,ITC3016,객체지향컴퓨팅,2026/1 ~ 2029/2,정보공학전공,not_found
H0002256,H0005008,정보공학전공,ITC3017,경험평가방법론,2026/1 ~ 2029/2,정보공학전공,not_found
H0002256,H0005240,정보공학전공,ITC3017,경험평가방법론,2026/1 ~ 2029/2,정보공학전공,not_found
H0002256,H0005008,정보공학전공,ITC3018,데이터기반경험서비스설계,2026/1 ~ 2029/2,정보공학전공,not_found
H0002256,H0005240,정보공학전공,ITC3018,데이터기반경험서비스설계,2026/1 ~ 2029/2,정보공학전공,not_found
H0002256,H0005008,정보공학전공,ITC4006,정보공학창의설계,2023/1 ~ 2030/2,정보공학전공,ok
H0002256,H0005240,정보공학전공,ITC4006,정보공학창의설계,2023/1 ~ 2030/2,정보공학전공,ok
H0002256,H0005008,정보공학전공,ITC4007,정보공학종합설계,2023/1 ~ 2030/2,정보공학전공,not_found
H0002256,H0005240,정보공학전공,ITC4007,정보공학종합설계,2023/1 ~ 2030/2,정보공학전공,not_found
H0002256,H0005008,정보공학전공,ITC4008,지식공학,2023/1 ~ 2030/2,정보공학전공,not_found
H0002256,H0005240,정보공학전공,ITC4008,지식공학,2023/1 ~ 2030/2,정보공학전공,not_found
H0002256,H0005008,정보공학전공,ITC4009,인공지능1,2023/1 ~ 2030/2,정보공학전공,ok
H0002256,H0005240,정보공학전공,ITC4009,인공지능1,2023/1 ~ 2030/2,정보공학전공,ok
H0002256,H0005008,정보공학전공,ITC4010,인공지능2,2023/1 ~ 2030/2,정보공학전공,not_found
H0002256,H0005240,정보공학전공,ITC4010,인공지능2,2023/1 ~ 2030/2,정보공학전공,not_found
H0002256,H0005008,정보공학전공,ITC4012,사운드스케이프디자인,2022/1 ~ 2024/2,정보공학전공,not_found
H0002256,H0005240,정보공학전공,ITC4012,사운드스케이프디자인,2022/1 ~ 2024/2,정보공학전공,not_found
H0002256,H0005008,정보공학전공,ITC4013,디지털콘텐츠개발,2023/1 ~ 2025/1,정보공학전공,not_found
H0002256,H0005240,정보공학전공,ITC4013,디지털콘텐츠개발,2023/1 ~ 2025/1,정보공학전공,not_found
H0002256,H0005008,정보공학전공,ITC4014,인간-인공지능협업제품서비스설계,2022/1 ~ 2029/2,정보공학전공,not_found
H0002256,H0005240,정보공학전공,ITC4014,인간-인공지능협업제품서비스설계,2022/1 ~ 2029/2,정보공학전공,not_found
H0002256,H0005008,정보공학전공,ITE4046,웹프로그래밍,2021/1 ~ 2028/2,정보공학전공,ok
H0002256,H0005240,정보공학전공,ITE4046,웹프로그래밍,2021/1 ~ 2028/2,정보공학전공,ok
H0002256,H0005008,정보공학전공,SYH0002,사랑의실천2(스마트커뮤니케이션),2021/1 ~ 2028/2,정보공학전공,not_found
H0002256,H0005240,정보공학전공,SYH0002,사랑의실천2(스마트커뮤니케이션),2021/1 ~ 2028/2,정보공학전공,not_found
H0002256,H0005008,정보공학전공,SYH0003,사랑의실천3(기업가정신),2022/1 ~ 2029/2,정보공학전공,not_found
H0002256,H0005240,정보공학전공,SYH0003,사랑의실천3(기업가정신),2022/1 ~ 2029/2,정보공학전공,not_found
H0002256,H0005008,정보공학전공,SYH0004,사랑의실천4(미래실용인재),2023/1 ~ 2030/2,정보공학전공,ok
H0002256,H0005240,정보공학전공,SYH0004,사랑의실천4(미래실용인재),2023/1 ~ 2030/2,정보공학전공,ok
H0002256,H0002867,정보시스템학과,ACC2056,회계학,2009/1 ~ 2028/2,정보시스템학과(학과/서울),ok
H0002256,H0002867,정보시스템학과,APA2054,데이터구조,2009/1 ~ 2028/2,정보시스템학과(학과/서울),ok
H0002256,H0002867,정보시스템학과,BUS3002,재무관리,2010/1 ~ 2028/2,정보시스템학과(학과/서울),ok
H0002256,H0002867,정보시스템학과,BUS3009,국제경영,2011/1 ~ 2021/2,정보시스템학과(학과/서울),ok
H0002256,H0002867,정보시스템학과,BUS4041,창업론,2012/1 ~ 2030/2,정보시스템학과(학과/서울),ok
H0002256,H0002867,정보시스템학과,COE2022,공학입문설계,2017/1 ~ 2025/2,정보시스템학과(학과/서울),ok
H0002256,H0002867,정보시스템학과,CSE1002,전산학개론,2009/1 ~ 2027/2,정보시스템학과(학과/서울),ok
H0002256,H0002867,정보시스템학과,CSE3004,오퍼레이팅시스템,2010/1 ~ 2028/2,정보시스템학과(학과/서울),ok
H0002256,H0002867,정보시스템학과,CSE4006,소프트웨어공학,2011/1 ~ 2029/2,정보시스템학과(학과/서울),ok
H0002256,H0002867,정보시스템학과,CUL0005,말과글,2009/1 ~ 2027/2,정보시스템학과(학과/서울),ok
H0002256,H0002867,정보시스템학과,CUL0201,상상과학성찰,2025/1 ~ 2027/2,정보시스템학과(학과/서울),ok
H0002256,H0002867,정보시스템학과,CUL0203,AI시대쓰기의힘,2025/1 ~ 2027/2,정보시스템학과(학과/서울),ok
H0002256,H0002867,정보시스템학과,CUL0205,Technology and AI: Utopia or Dystopia?,2026/1 ~ 2028/2,정보시스템학과(학과/서울),ok
H0002256,H0002867,정보시스템학과,CUL0207,미래지능연결,2026/1 ~ 2028/2,정보시스템학과(학과/서울),ok
H0002256,H0002867,정보시스템학과,CUL1138,인공지능과기계학습,2023/1 ~ 2028/2,정보시스템학과(학과/서울),ok
H0002256,H0002867,정보시스템학과,ELE3019,컴퓨터구조1,2010/1 ~ 2028/2,정보시스템학과(학과/서울),ok
H0002256,H0002867,정보시스템학과,ELE3020,컴퓨터구조2,2010/1 ~ 2028/2,정보시스템학과(학과/서울),ok
H0002256,H0002867,정보시스템학과,ENE4014,프로그래밍언어론,2011/1 ~ 2029/2,정보시스템학과(학과/서울),ok
H0002256,H0002867,정보시스템학과,ENE4019,컴퓨터네트워크,2011/1 ~ 2029/2,정보시스템학과(학과/서울),ok
H0002256,H0002867,정보시스템학과,GEN0044,경영학원론,2009/1 ~ 2028/2,정보시스템학과(학과/서울),ok
H0002256,H0002867,정보시스템학과,GEN1031,공학도를위한창의적컴퓨팅,2016/1 ~ 2023/2,정보시스템학과(학과/서울),ok
H0002256,H0002867,정보시스템학과,GEN1100,공학도를위한창의적프로그래밍,2023/1 ~ 2024/2,정보시스템학과(학과/서울),ok
H0002256,H0002867,정보시스템학과,GEN4091,과학기술의철학적이해,2009/1 ~ 2027/2,정보시스템학과(학과/서울),ok
H0002256,H0002867,정보시스템학과,GEN5026,테크노경영학(스타트업종합설계),2018/1 ~ 2029/2,정보시스템학과(학과/서울),ok
H0002256,H0002867,정보시스템학과,GEN5029,커리어개발Ⅰ:취.창업진로로드맵,2009/1 ~ 2027/2,정보시스템학과(학과/서울),ok
H0002256,H0002867,정보시스템학과,GEN5100,커리어개발Ⅱ:취.창업진로포트폴리오,2015/1 ~ 2029/2,정보시스템학과(학과/서울),ok
