campus_code,dept_code,dept_name,course_no,course_name,year,term,year_term_range,opening_dept,A+,A,B+,B,C+,C,D+,D,F,P,S,U,A+_count,A_count,B+_count,B_count,C+_count,C_count,D+_count,D_count,F_count,P_count,S_count,U_count,parse_status,pdf_path,error,total_count
H0002256,H0002809,중어중문학과,CHI3063,고급중국어2,2025,2,2007/1 ~ 2029/2,중어중문학(학부/서울),21.43,28.57,35.71,14.29,,,,,,,,,3,4,5,2,,,,,,,,,ok,outputs/pdfs_full/중어중문학과__CHI3063__고급중국어2.pdf,,14
H0002256,H0002809,중어중문학과,CHI3064,중국음운의세계,2025,2,2007/1 ~ 2025/2,중어중문학(학부/서울),28.57,,28.57,14.29,,7.14,,,,21.43,,,4,,4,2,,1,,,,3,,,ok,outputs/pdfs_full/중어중문학과__CHI3064__중국음운의세계.pdf,,14
H0002256,H0002809,중어중문학과,CHI3068,사기강독,2017,2,2011/1 ~ 2017/2,중어중문학(학부/서울),41.18,,41.18,,17.65,,,,,,,,7,,7,,3,,,,,,,,ok,outputs/pdfs_full/중어중문학과__CHI3068__사기강독.pdf,,17
H0002256,H0002809,중어중문학과,CHI3071,중국어연극제작실습,2026,1,2012/1 ~ 2029/2,중어중문학(학부/서울),85.71,11.9,2.38,,,,,,,,,,36,5,1,,,,,,,,,,ok,outputs/pdfs_full/중어중문학과__CHI3071__중국어연극제작실습.pdf,,42
H0002256,H0002809,중어중문학과,CHI3079,중국민간가요,2025,1,2022/1 ~ 2029/2,중어중문학(학부/서울),39.13,,39.13,,21.74,,,,,,,,9,,9,,5,,,,,,,,ok,outputs/pdfs_full/중어중문학과__CHI3079__중국민간가요.pdf,,23
H0002256,H0002809,중어중문학과,CHI3081,한자의세계와한중한자어비교,2026,1,2024/2 ~ 2029/2,중어중문학(학부/서울),22.73,18.18,34.09,4.55,20.45,,,,,,,,10,8,15,2,9,,,,,,,,ok,outputs/pdfs_full/중어중문학과__CHI3081__한자의세계와한중한자어비교.pdf,,44
H0002256,H0002809,중어중문학과,CHI4038,명시문으로이해하는중국문화,2022,2,2008/1 ~ 2022/2,중어중문학(학부/서울),42.86,,57.14,,,,,,,,,,3,,4,,,,,,,,,,ok,outputs/pdfs_full/중어중문학과__CHI4038__명시문으로이해하는중국문화.pdf,,7
H0002256,H0002809,중어중문학과,CHI4039,경서의이해,2015,2,2008/1 ~ 2016/1,중어중문학(학부/서울),40,,40,,15,5,,,,,,,8,,8,,3,1,,,,,,,ok,outputs/pdfs_full/중어중문학과__CHI4039__경서의이해.pdf,,20
H0002256,H0002809,중어중문학과,CHI4041,중국현대문학감상,2026,1,2007/1 ~ 2030/2,중어중문학(학부/서울),20,20,35,5,20,,,,,,,,4,4,7,1,4,,,,,,,,ok,outputs/pdfs_full/중어중문학과__CHI4041__중국현대문학감상.pdf,,20
H0002256,H0002809,중어중문학과,CHI4042,중국문학비평의이해,2015,2,2008/1 ~ 2016/1,중어중문학(학부/서울),40,,20,10,10,10,,,,10,,,4,,2,1,1,1,,,,1,,,ok,outputs/pdfs_full/중어중문학과__CHI4042__중국문학비평의이해.pdf,,10
H0002256,H0002809,중어중문학과,CHI4043,제자백가의이해,2024,2,2008/1 ~ 2030/2,중어중문학(학부/서울),33.33,6.67,20,13.33,13.33,6.67,6.67,,,,,,5,1,3,2,2,1,1,,,,,,ok,outputs/pdfs_full/중어중문학과__CHI4043__제자백가의이해.pdf,,15
H0002256,H0002809,중어중문학과,CHI4047,실무중국어,2025,2,2008/1 ~ 2025/2,중어중문학(학부/서울),20,20,20,20,20,,,,,,,,4,4,4,4,4,,,,,,,,ok,outputs/pdfs_full/중어중문학과__CHI4047__실무중국어.pdf,,20
H0002256,H0002809,중어중문학과,CHI4048,중국소설감상,2018,1,2008/1 ~ 2018/2,중어중문학(학부/서울),34.78,4.35,39.13,,21.74,,,,,,,,8,1,9,,5,,,,,,,,ok,outputs/pdfs_full/중어중문학과__CHI4048__중국소설감상.pdf,,23
H0002256,H0002809,중어중문학과,CHI4050,중국공연예술과미디어문화,2025,2,2008/1 ~ 2029/2,중어중문학(학부/서울),40.91,,40.91,,11.36,4.55,,,,,2.27,,18,,18,,5,2,,,,,1,,ok,outputs/pdfs_full/중어중문학과__CHI4050__중국공연예술과미디어문화.pdf,,44
H0002256,H0002809,중어중문학과,CHI4052,중국어의사소통연습,2016,1,2008/1 ~ 2016/1,중어중문학(학부/서울),33.33,29.17,25,4.17,4.17,,,4.17,,,,,8,7,6,1,1,,,1,,,,,ok,outputs/pdfs_full/중어중문학과__CHI4052__중국어의사소통연습.pdf,,24
H0002256,H0002809,중어중문학과,CHI4053,시사중국어듣기연습,2018,2,2008/1 ~ 2018/2,중어중문학(학부/서울),4.35,34.78,26.09,13.04,17.39,,,4.35,,,,,1,8,6,3,4,,,1,,,,,ok,outputs/pdfs_full/중어중문학과__CHI4053__시사중국어듣기연습.pdf,,23
H0002256,H0002940,중국어커뮤니케이션전공,CHI4054,중한대조와전환,2018,1,2007/1 ~ 2016/2,중국어커뮤니케이션전공,35.29,11.76,41.18,,11.76,,,,,,,,6,2,7,,2,,,,,,,,ok,outputs/pdfs_full/중국어커뮤니케이션전공__CHI4054__중한대조와전환.pdf,,17
H0002256,H0002809,중어중문학과,CHI4056,중국전문가캡스톤디자인,2012,1,2012/1 ~ 2016/1,중어중문학(학부/서울),40,60,,,,,,,,,,,2,3,,,,,,,,,,,ok,outputs/pdfs_full/중어중문학과__CHI4056__중국전문가캡스톤디자인.pdf,,5
H0002256,H0002809,중어중문학과,CHI4058,한중언어비교와브랜드네이밍,2025,2,2016/1 ~ 2030/2,중어중문학(학부/서울),83.33,16.67,,,,,,,,,,,5,1,,,,,,,,,,,ok,outputs/pdfs_full/중어중문학과__CHI4058__한중언어비교와브랜드네이밍.pdf,,6
H0002256,H0002809,중어중문학과,CHI4059,중국의지역별상인과비즈니스문화,2022,1,2016/2 ~ 2022/2,중어중문학(학부/서울),26.67,13.33,53.33,,6.67,,,,,,,,4,2,8,,1,,,,,,,,ok,outputs/pdfs_full/중어중문학과__CHI4059__중국의지역별상인과비즈니스문화.pdf,,15
H0002256,H0002809,중어중문학과,CHI4060,중국마케팅론,2022,1,2016/2 ~ 2022/2,중어중문학(학부/서울),29.63,14.81,25.93,18.52,3.7,,7.41,,,,,,8,4,7,5,1,,2,,,,,,ok,outputs/pdfs_full/중어중문학과__CHI4060__중국마케팅론.pdf,,27
H0002256,H0002809,중어중문학과,CHI4062,중국도시발전과지역문화의이해,2025,2,2016/2 ~ 2030/2,중어중문학(학부/서울),85.71,14.29,,,,,,,,,,,6,1,,,,,,,,,,,ok,outputs/pdfs_full/중어중문학과__CHI4062__중국도시발전과지역문화의이해.pdf,,7
H0002256,H0002809,중어중문학과,CHI4064,중국비즈니스및창업캡스톤디자인,2017,2,2016/2 ~ 2022/2,중어중문학(학부/서울),33.33,33.33,26.67,6.67,,,,,,,,,5,5,4,1,,,,,,,,,ok,outputs/pdfs_full/중어중문학과__CHI4064__중국비즈니스및창업캡스톤디자인.pdf,,15
H0002256,H0002521,건축공학부,CHM1002,일반화학및실험2,2025,2,2005/1 ~ 2027/2,건축공학부(학부/서울),15.42,16.36,21.96,17.29,15.89,7.71,3.5,1.87,,,,,66,70,94,74,68,33,15,8,,,,,ok,outputs/pdfs_full/건축공학부__CHM1002__일반화학및실험2.pdf,,428
H0002256,H0002599,의예과,CHM1003,일반화학,2026,1,2005/1 ~ 2027/2,의예과(학부/서울),36.07,3.28,35.25,5.74,18.03,1.64,,,,,,,44,4,43,7,22,2,,,,,,,ok,outputs/pdfs_full/의예과__CHM1003__일반화학.pdf,,122
H0002256,H0002521,건축공학부,CHM1005,일반화학및실험1,2026,1,2005/1 ~ 2027/2,건축공학부(학부/서울),21.23,15.79,30.53,10.88,14.56,4.91,0.7,1.23,,,0.18,,121,90,174,62,83,28,4,7,,,1,,ok,outputs/pdfs_full/건축공학부__CHM1005__일반화학및실험1.pdf,,570
H0002256,H0003562,화학과,CHM1053,화학생물학,2015,1,2013/1 ~ 2015/2,화학과,25,6.25,20.31,20.31,20.31,6.25,1.56,,,,,,16,4,13,13,13,4,1,,,,,,ok,outputs/pdfs_full/화학과__CHM1053__화학생물학.pdf,,64
H0002256,H0003561,물리학과,CHM1055,일반화학및실험Ⅰ,2026,1,2016/1 ~ 2027/2,물리학과,19.23,14.42,25.96,12.5,17.31,7.69,,2.88,,,,,20,15,27,13,18,8,,3,,,,,ok,outputs/pdfs_full/물리학과__CHM1055__일반화학및실험I.pdf,,104
H0002256,H0003561,물리학과,CHM1056,일반화학및실험Ⅱ,2025,2,2020/1 ~ 2025/2,물리학과,16.49,15.46,24.74,14.43,16.49,4.12,5.15,3.09,,,,,16,15,24,14,16,4,5,3,,,,,ok,outputs/pdfs_full/물리학과__CHM1056__일반화학및실험II.pdf,,97
H0002256,H0002599,의예과,CHM2001,물리화학1,2026,1,1994/1 ~ 1997/2,의예과(학부/서울),17.19,15.63,15.63,14.06,9.38,9.38,6.25,12.5,,,,,11,10,10,9,6,6,4,8,,,,,ok,outputs/pdfs_full/의예과__CHM2001__물리화학1.pdf,,64
H0002256,H0002599,의예과,CHM2002,물리화학2,2025,2,1994/1 ~ 1997/2,의예과(학부/서울),31.03,5.17,22.41,13.79,22.41,5.17,,,,,,,18,3,13,8,13,3,,,,,,,ok,outputs/pdfs_full/의예과__CHM2002__물리화학2.pdf,,58
H0002256,H0002599,의예과,CHM2003,유기화학1,2026,1,1990/1 ~ 2005/2,의예과(학부/서울),13.7,20.55,21.92,17.81,9.59,8.22,4.11,4.11,,,,,10,15,16,13,7,6,3,3,,,,,ok,outputs/pdfs_full/의예과__CHM2003__유기화학1.pdf,,73
H0002256,H0002599,의예과,CHM2004,유기화학2,2025,2,1990/1 ~ 2005/2,의예과(학부/서울),22,14,20,14,8,8,12,2,,,,,11,7,10,7,4,4,6,1,,,,,ok,outputs/pdfs_full/의예과__CHM2004__유기화학2.pdf,,50
H0002256,H0003562,화학과,CHM2005,물리화학실험1,2025,2,2014/1 ~ 2028/2,화학과,25.93,25.93,18.52,22.22,7.41,,,,,,,,7,7,5,6,2,,,,,,,,ok,outputs/pdfs_full/화학과__CHM2005__물리화학실험1.pdf,,27
H0002256,H0003562,화학과,CHM2011,분석화학,2026,1,2014/1 ~ 2028/2,화학과,16.67,30.77,21.79,16.67,6.41,7.69,,,,,,,13,24,17,13,5,6,,,,,,,ok,outputs/pdfs_full/화학과__CHM2011__분석화학.pdf,,78
H0002256,H0002599,의예과,CHM2013,유기화학실험1,2026,1,1990/1 ~ 1997/2,의예과(학부/서울),26.09,30.43,19.57,13.04,4.35,6.52,,,,,,,12,14,9,6,2,3,,,,,,,ok,outputs/pdfs_full/의예과__CHM2013__유기화학실험1.pdf,,46
H0002256,H0002599,의예과,CHM2014,유기화학실험2,2025,2,1990/1 ~ 1997/2,의예과(학부/서울),36.36,18.18,13.64,18.18,9.09,4.55,,,,,,,8,4,3,4,2,1,,,,,,,ok,outputs/pdfs_full/의예과__CHM2014__유기화학실험2.pdf,,22
H0002256,H0003562,화학과,CHM2023,분석화학실험,2026,1,2014/1 ~ 2028/2,화학과,47.37,26.32,10.53,10.53,,5.26,,,,,,,9,5,2,2,,1,,,,,,,ok,outputs/pdfs_full/화학과__CHM2023__분석화학실험.pdf,,19
H0002256,H0003562,화학과,CHM2066,분자생화학,2013,2,2014/1 ~ 2016/2,화학과,17.39,26.09,13.04,17.39,13.04,8.7,,4.35,,,,,4,6,3,4,3,2,,1,,,,,ok,outputs/pdfs_full/화학과__CHM2066__분자생화학.pdf,,23
H0002256,H0003562,화학과,CHM2067,기본생화학,2016,1,2014/1 ~ 2016/2,화학과,20,20,28,16,12,4,,,,,,,5,5,7,4,3,1,,,,,,,ok,outputs/pdfs_full/화학과__CHM2067__기본생화학.pdf,,25
H0002256,H0003562,화학과,CHM2068,기초화학수학,2025,2,2014/1 ~ 2027/2,화학과,13.64,22.73,13.64,21.21,16.67,10.61,1.52,,,,,,9,15,9,14,11,7,1,,,,,,ok,outputs/pdfs_full/화학과__CHM2068__기초화학수학.pdf,,66
H0002256,H0003562,화학과,CHM3001,무기화학1,2026,1,2015/1 ~ 2029/2,화학과,18.18,18.18,15.15,9.09,18.18,15.15,3.03,,,3.03,,,6,6,5,3,6,5,1,,,1,,,ok,outputs/pdfs_full/화학과__CHM3001__무기화학1.pdf,,33
H0002256,H0003562,화학과,CHM3002,무기화학2,2025,2,2015/1 ~ 2029/2,화학과,26.47,26.47,8.82,5.88,29.41,,,,,,2.94,,9,9,3,2,10,,,,,,1,,ok,outputs/pdfs_full/화학과__CHM3002__무기화학2.pdf,,34
H0002256,H0003562,화학과,CHM3003,물리화학3,2026,1,2015/1 ~ 2029/2,화학과,14.71,17.65,23.53,17.65,8.82,8.82,8.82,,,,,,5,6,8,6,3,3,3,,,,,,ok,outputs/pdfs_full/화학과__CHM3003__물리화학3.pdf,,34
H0002256,H0003562,화학과,CHM3004,유기화학3,2017,1,2015/1 ~ 2017/2,화학과,24.39,21.95,19.51,26.83,7.32,,,,,,,,10,9,8,11,3,,,,,,,,ok,outputs/pdfs_full/화학과__CHM3004__유기화학3.pdf,,41
H0002256,H0003562,화학과,CHM3005,물리화학실험2,2026,1,2015/1 ~ 2029/2,화학과,47.83,,34.78,13.04,4.35,,,,,,,,11,,8,3,1,,,,,,,,ok,outputs/pdfs_full/화학과__CHM3005__물리화학실험2.pdf,,23
H0002256,H0003562,화학과,CHM3007,고분자화학,2026,1,2015/1 ~ 2029/2,화학과,21.33,20.89,22.67,16.44,14.22,4,,,,,0.44,,48,47,51,37,32,9,,,,,1,,ok,outputs/pdfs_full/화학과__CHM3007__고분자화학.pdf,,225
H0002256,H0003562,화학과,CHM3015,유기구조론,2024,1,2019/1 ~ 2030/2,화학과,26.67,33.33,20,6.67,13.33,,,,,,,,4,5,3,1,2,,,,,,,,ok,outputs/pdfs_full/화학과__CHM3015__유기구조론.pdf,,15
H0002256,H0003562,화학과,CHM3018,분석화학특강,2025,2,2019/1 ~ 2030/2,화학과,28.57,,21.43,35.71,14.29,,,,,,,,4,,3,5,2,,,,,,,,ok,outputs/pdfs_full/화학과__CHM3018__분석화학특강.pdf,,14
H0002256,H0003562,화학과,CHM3019,반응속도론,2021,2,2016/1 ~ 2021/2,화학과,17.86,21.43,17.86,17.86,14.29,10.71,,,,,,,5,6,5,5,4,3,,,,,,,ok,outputs/pdfs_full/화학과__CHM3019__반응속도론.pdf,,28
H0002256,H0003562,화학과,CHM3020,물리화학특강,2018,2,2016/1 ~ 2018/2,화학과,38.46,23.08,19.23,3.85,7.69,,7.69,,,,,,10,6,5,1,2,,2,,,,,,ok,outputs/pdfs_full/화학과__CHM3020__물리화학특강.pdf,,26
H0002256,H0003562,화학과,CHM3027,입체유기화학,2015,1,2015/1 ~ 2017/2,화학과,18.18,18.18,18.18,27.27,18.18,,,,,,,,2,2,2,3,2,,,,,,,,ok,outputs/pdfs_full/화학과__CHM3027__입체유기화학.pdf,,11
H0002256,H0003562,화학과,CHM3030,표면화학,2026,1,2016/1 ~ 2030/2,화학과,21.62,18.92,24.32,13.51,13.51,8.11,,,,,,,8,7,9,5,5,3,,,,,,,ok,outputs/pdfs_full/화학과__CHM3030__표면화학.pdf,,37
H0002256,H0003562,화학과,CHM3035,기기분석1,2016,2,2014/1 ~ 2016/2,화학과,22.73,22.73,29.55,13.64,6.82,4.55,,,,,,,10,10,13,6,3,2,,,,,,,ok,outputs/pdfs_full/화학과__CHM3035__기기분석1.pdf,,44
H0002256,H0003562,화학과,CHM3036,기기분석2,2017,1,2015/1 ~ 2017/2,화학과,18.52,22.22,25.93,14.81,18.52,,,,,,,,5,6,7,4,5,,,,,,,,ok,outputs/pdfs_full/화학과__CHM3036__기기분석2.pdf,,27
H0002256,H0003562,화학과,CHM3062,유기반응,2026,1,2016/1 ~ 2029/2,화학과,26.67,13.33,33.33,26.67,,,,,,,,,4,2,5,4,,,,,,,,,ok,outputs/pdfs_full/화학과__CHM3062__유기반응.pdf,,15
H0002256,H0003562,화학과,CHM3064,유기합성론,2025,2,2015/1 ~ 2029/2,화학과,26.67,13.33,13.33,,6.67,,20,20,,,,,4,2,2,,1,,3,3,,,,,ok,outputs/pdfs_full/화학과__CHM3064__유기합성론.pdf,,15
H0002256,H0003562,화학과,CHM3077,기초생화학실험,2017,1,2015/1 ~ 2017/2,화학과,28.57,14.29,35.71,7.14,14.29,,,,,,,,8,4,10,2,4,,,,,,,,ok,outputs/pdfs_full/화학과__CHM3077__기초생화학실험.pdf,,28
H0002256,H0003562,화학과,CHM4001,기기분석,2025,2,2017/1 ~ 2028/2,화학과,22.58,19.35,20.97,14.52,11.29,6.45,,3.23,,1.61,,,14,12,13,9,7,4,,2,,1,,,ok,outputs/pdfs_full/화학과__CHM4001__기기분석.pdf,,62
H0002256,H0003562,화학과,CHM4003,무기화학실험,2025,2,2015/1 ~ 2029/2,화학과,80,20,,,,,,,,,,,4,1,,,,,,,,,,,ok,outputs/pdfs_full/화학과__CHM4003__무기화학실험.pdf,,5
H0002256,H0002567,생체공학전공,CHM4006,생화학,2026,1,2011/1 ~ 2017/2,생체공학전공(학부/서울),57.14,42.86,,,,,,,,,,,4,3,,,,,,,,,,,ok,outputs/pdfs_full/생체공학전공__CHM4006__생화학.pdf,,7
H0002256,H0003562,화학과,CHM4007,양자화학,2025,2,2015/1 ~ 2029/2,화학과,16.67,12.5,20.83,12.5,4.17,12.5,8.33,8.33,,,4.17,,4,3,5,3,1,3,2,2,,,1,,ok,outputs/pdfs_full/화학과__CHM4007__양자화학.pdf,,24
H0002256,H0003562,화학과,CHM4010,화학열역학,2026,1,2014/1 ~ 2029/2,화학과,25,30,,15,15,15,,,,,,,5,6,,3,3,3,,,,,,,ok,outputs/pdfs_full/화학과__CHM4010__화학열역학.pdf,,20
H0002256,H0003562,화학과,CHM4011,고체화학,2018,1,2016/1 ~ 2018/2,화학과,13.79,24.14,37.93,10.34,10.34,,,3.45,,,,,4,7,11,3,3,,,1,,,,,ok,outputs/pdfs_full/화학과__CHM4011__고체화학.pdf,,29
H0002256,H0003562,화학과,CHM4020,유기화학특강,2025,2,2016/1 ~ 2030/2,화학과,25,16.67,16.67,16.67,25,,,,,,,,3,2,2,2,3,,,,,,,,ok,outputs/pdfs_full/화학과__CHM4020__유기화학특강.pdf,,12
H0002256,H0003562,화학과,CHM4021,무기화학특강,2026,1,2019/1 ~ 2030/2,화학과,31.82,9.09,27.27,13.64,18.18,,,,,,,,7,2,6,3,4,,,,,,,,ok,outputs/pdfs_full/화학과__CHM4021__무기화학특강.pdf,,22
H0002256,H0003562,화학과,CHM4023,물리화학특강1,2026,1,2019/1 ~ 2030/2,화학과,20,14.29,22.86,20,2.86,8.57,5.71,5.71,,,,,7,5,8,7,1,3,2,2,,,,,ok,outputs/pdfs_full/화학과__CHM4023__물리화학특강1.pdf,,35
H0002256,H0003562,화학과,CHM4024,물리화학특강2,2025,2,2019/1 ~ 2030/2,화학과,22.73,9.09,22.73,18.18,13.64,4.55,9.09,,,,,,5,2,5,4,3,1,2,,,,,,ok,outputs/pdfs_full/화학과__CHM4024__물리화학특강2.pdf,,22
H0002256,H0003562,화학과,CHM4035,재료화학,2025,2,2018/1 ~ 2029/2,화학과,11.43,28.57,14.29,22.86,8.57,5.71,8.57,,,,,,4,10,5,8,3,2,3,,,,,,ok,outputs/pdfs_full/화학과__CHM4035__재료화학.pdf,,35
H0002256,H0002599,의예과,CHM4037,의약화학,2026,1,2006/1 ~ 2028/2,의예과(학부/서울),24.49,13.61,27.89,13.61,19.05,1.36,,,,,,,36,20,41,20,28,2,,,,,,,ok,outputs/pdfs_full/의예과__CHM4037__의약화학.pdf,,147
H0002256,H0003562,화학과,CHM4042,유기금속화학,2017,2,2016/1 ~ 2018/2,화학과,33.33,22.22,22.22,22.22,,,,,,,,,3,2,2,2,,,,,,,,,ok,outputs/pdfs_full/화학과__CHM4042__유기금속화학.pdf,,9
H0002256,H0003562,화학과,CHM4051,기기분석실험,2025,2,2015/1 ~ 2029/2,화학과,50,33.33,16.67,,,,,,,,,,3,2,1,,,,,,,,,,ok,outputs/pdfs_full/화학과__CHM4051__기기분석실험.pdf,,6
H0002256,H0003562,화학과,CHM4065,고분자응용,2017,1,2016/1 ~ 2018/2,화학과,20,20,25,20,10,5,,,,,,,4,4,5,4,2,1,,,,,,,ok,outputs/pdfs_full/화학과__CHM4065__고분자응용.pdf,,20
H0002256,H0003562,화학과,CHM4075,화학특수연구1,2026,1,2016/1 ~ 2030/2,화학과,100,,,,,,,,,,,,32,,,,,,,,,,,,ok,outputs/pdfs_full/화학과__CHM4075__화학특수연구1.pdf,,32
H0002256,H0003562,화학과,CHM4076,화학특수연구2,2025,2,2016/1 ~ 2030/2,화학과,80,20,,,,,,,,,,,28,7,,,,,,,,,,,ok,outputs/pdfs_full/화학과__CHM4076__화학특수연구2.pdf,,35
H0002256,H0003562,화학과,CHM4097,고분자재료화학특강,2025,2,2016/1 ~ 2030/2,화학과,20,44,24,8,4,,,,,,,,5,11,6,2,1,,,,,,,,ok,outputs/pdfs_full/화학과__CHM4097__고분자재료화학특강.pdf,,25
H0002256,H0003562,화학과,CHM4098,분자환경생화학,2018,1,2016/1 ~ 2018/2,화학과,30.43,52.17,17.39,,,,,,,,,,7,12,4,,,,,,,,,,ok,outputs/pdfs_full/화학과__CHM4098__분자환경생화학.pdf,,23
H0002256,H0003562,화학과,CHM5001,세포생화학,2018,2,2016/1 ~ 2018/2,화학과,20,20,36,4,12,4,,4,,,,,5,5,9,1,3,1,,1,,,,,ok,outputs/pdfs_full/화학과__CHM5001__세포생화학.pdf,,25
H0002256,H0003562,화학과,CHM5002,분자분광분석,2017,2,2015/1 ~ 2017/2,화학과,35.48,6.45,38.71,3.23,16.13,,,,,,,,11,2,12,1,5,,,,,,,,ok,outputs/pdfs_full/화학과__CHM5002__분자분광분석.pdf,,31
H0002256,H0003562,화학과,CHM5005,화학과캡스톤디자인1,2026,1,2016/1 ~ 2030/2,화학과,93.1,3.45,,3.45,,,,,,,,,27,1,,1,,,,,,,,,ok,outputs/pdfs_full/화학과__CHM5005__화학과캡스톤디자인1.pdf,,29
H0002256,H0003562,화학과,CHM5006,화학과캡스톤디자인2,2025,2,2016/1 ~ 2030/2,화학과,93.33,6.67,,,,,,,,,,,14,1,,,,,,,,,,,ok,outputs/pdfs_full/화학과__CHM5006__화학과캡스톤디자인2.pdf,,15
H0002256,H0002517,건설환경공학과,CIE1005,자연환경시스템,2015,2,2013/1 ~ 2015/2,건설환경공학과(학부/서울),21.43,28.57,35.71,14.29,,,,,,,,,6,8,10,4,,,,,,,,,ok,outputs/pdfs_full/건설환경공학과__CIE1005__자연환경시스템.pdf,,28
H0002256,H0002517,건설환경공학과,CIE2003,측량학및실습,2016,1,2010/1 ~ 2020/2,건설환경공학과(학부/서울),24,22,24,20,10,,,,,,,,12,11,12,10,5,,,,,,,,ok,outputs/pdfs_full/건설환경공학과__CIE2003__측량학및실습.pdf,,50
H0002256,H0002521,건축공학부,CIE2007,측량학,2014,2,2008/1 ~ 2018/2,건축공학부(학부/서울),25.93,40.74,11.11,22.22,,,,,,,,,7,11,3,6,,,,,,,,,ok,outputs/pdfs_full/건축공학부__CIE2007__측량학.pdf,,27
H0002256,H0002517,건설환경공학과,CIE2014,건설CAD및전산응용,2025,2,2010/1 ~ 2028/2,건설환경공학과(학부/서울),29.03,22.58,29.03,12.9,6.45,,,,,,,,9,7,9,4,2,,,,,,,,ok,outputs/pdfs_full/건설환경공학과__CIE2014__건설CAD및전산응용.pdf,,31
H0002256,H0002517,건설환경공학과,CIE2015,지형공간정보학,2014,2,2010/1 ~ 2016/2,건설환경공학과(학부/서울),13.89,25,33.33,13.89,5.56,5.56,2.78,,,,,,5,9,12,5,2,2,1,,,,,,ok,outputs/pdfs_full/건설환경공학과__CIE2015__지형공간정보학.pdf,,36
H0002256,H0002517,건설환경공학과,CIE2066,프리스트레스트콘크리트구조설계,2025,2,2012/1 ~ 2029/2,건설환경공학과(학부/서울),15.63,15.63,31.25,12.5,18.75,6.25,,,,,,,5,5,10,4,6,2,,,,,,,ok,outputs/pdfs_full/건설환경공학과__CIE2066__프리스트레스트콘크리트구조설계.pdf,,32
H0002256,H0002517,건설환경공학과,CIE2067,고체재료역학및실험,2025,2,2014/1 ~ 2028/2,건설환경공학과(학부/서울),20.41,24.49,24.49,6.12,12.24,,12.24,,,,,,10,12,12,3,6,,6,,,,,,ok,outputs/pdfs_full/건설환경공학과__CIE2067__고체재료역학및실험.pdf,,49
H0002256,H0002517,건설환경공학과,CIE2068,고체응용역학,2016,2,2014/1 ~ 2016/2,건설환경공학과(학부/서울),12.5,28.13,18.75,12.5,12.5,9.38,,6.25,,,,,4,9,6,4,4,3,,2,,,,,ok,outputs/pdfs_full/건설환경공학과__CIE2068__고체응용역학.pdf,,32
H0002256,H0002517,건설환경공학과,CIE2070,환경계측및처리기술,2021,1,2014/2 ~ 2022/2,건설환경공학과(학부/서울),35.71,7.14,21.43,14.29,,,,21.43,,,,,5,1,3,2,,,,3,,,,,ok,outputs/pdfs_full/건설환경공학과__CIE2070__환경계측및처리기술.pdf,,14
H0002256,H0002517,건설환경공학과,CIE2071,건설공간정보학및실습,2026,1,2017/1 ~ 2028/2,건설환경공학과(학부/서울),27.08,31.25,14.58,16.67,4.17,4.17,,2.08,,,,,13,15,7,8,2,2,,1,,,,,ok,outputs/pdfs_full/건설환경공학과__CIE2071__건설공간정보학및실습.pdf,,48
H0002256,H0002517,건설환경공학과,CIE3007,수문학,2025,2,2011/1 ~ 2029/2,건설환경공학과(학부/서울),38.24,23.53,14.71,8.82,2.94,5.88,2.94,2.94,,,,,13,8,5,3,1,2,1,1,,,,,ok,outputs/pdfs_full/건설환경공학과__CIE3007__수문학.pdf,,34
H0002256,H0002517,건설환경공학과,CIE3008,토질역학및실험,2026,1,2011/1 ~ 2029/2,건설환경공학과(학부/서울),21.74,19.57,17.39,17.39,10.87,13.04,,,,,,,10,9,8,8,5,6,,,,,,,ok,outputs/pdfs_full/건설환경공학과__CIE3008__토질역학및실험.pdf,,46
